yil,brend,model,viloyat,dvigatel_turi,sotilgan_soni,ortacha_narx_usd,umumiy_tushum_usd
2024,Haval,Jolion,Surxondaryo,Benzin (Turbo),8,23850.00,190800.00
2024,Haval,M6,Surxondaryo,Benzin,7,19927.00,139489.00
2024,Haval,H6,Surxondaryo,Benzin (Turbo),3,30013.00,90039.00
2024,Kia,Sonet,Surxondaryo,Benzin,8,18516.00,148128.00
2024,Kia,K5,Surxondaryo,Benzin,4,34453.00,137812.00
2024,Kia,Sportage,Surxondaryo,Benzin,3,36033.00,108099.00
2024,Zeekr,001,Surxondaryo,Elektromobil (EV),3,49898.00,149694.00
2024,Geely,Monjaro,Surxondaryo,Benzin (Turbo),3,37203.00,111609.00
2024,Jetour,Dashing,Surxondaryo,Benzin (Turbo),4,27360.00,109440.00
2024,Li Auto,L7/L9,Surxondaryo,Gibrid (EREV),1,59294.00,59294.00
2024,Chevrolet,Cobalt,Navoiy,Benzin,61,12122.00,739442.00
2024,Chevrolet,Damas,Navoiy,Benzin,43,8917.00,383431.00
2024,Chevrolet,Labo,Navoiy,Benzin,26,8675.00,225550.00
2024,Chevrolet,Lacetti/Gentra,Navoiy,Benzin,30,13938.00,418140.00
2024,Chevrolet,Tracker-2,Navoiy,Benzin (Turbo),10,17477.00,174770.00
2024,Chevrolet,Onix,Navoiy,Benzin (Turbo),10,14236.00,142360.00
2024,Chevrolet,Malibu-2,Navoiy,Benzin (Turbo),1,36136.00,36136.00
2024,BYD,Song Plus DM-i,Navoiy,Gibrid (PHEV),40,25378.00,1015120.00
2024,BYD,Chazor (Destroyer 05),Navoiy,Gibrid (PHEV),25,19038.00,475950.00
2024,BYD,Song Plus EV,Navoiy,Elektromobil (EV),6,28793.00,172758.00
2024,BYD,Han,Navoiy,Elektromobil (EV),2,40393.00,80786.00
2024,Chery,Tiggo 7 Pro,Navoiy,Benzin (Turbo),6,27008.00,162048.00
2024,Chery,Arrizo 6 Pro,Navoiy,Benzin (Turbo),6,21077.00,126462.00
2024,Chery,Tiggo 8 Pro,Navoiy,Benzin (Turbo),2,34045.00,68090.00
2024,Haval,Jolion,Navoiy,Benzin (Turbo),6,23652.00,141912.00
2024,Haval,M6,Navoiy,Benzin,7,19941.00,139587.00
2024,Haval,H6,Navoiy,Benzin (Turbo),2,30341.00,60682.00
2024,Kia,Sonet,Navoiy,Benzin,7,18442.00,129094.00
2024,Kia,K5,Navoiy,Benzin,4,34625.00,138500.00
2024,Kia,Sportage,Navoiy,Benzin,1,36161.00,36161.00
2024,Zeekr,001,Navoiy,Elektromobil (EV),1,49636.00,49636.00
2024,Geely,Monjaro,Navoiy,Benzin (Turbo),1,36951.00,36951.00
2024,Jetour,Dashing,Navoiy,Benzin (Turbo),2,27752.00,55504.00
2024,Li Auto,L7/L9,Navoiy,Gibrid (EREV),1,59378.00,59378.00
2024,Chevrolet,Cobalt,Jizzax,Benzin,37,11993.00,443741.00
2024,Chevrolet,Damas,Jizzax,Benzin,34,8961.00,304674.00
2024,Chevrolet,Labo,Jizzax,Benzin,16,8387.00,134192.00
2024,Chevrolet,Lacetti/Gentra,Jizzax,Benzin,20,13875.00,277500.00
2024,Chevrolet,Tracker-2,Jizzax,Benzin (Turbo),7,17510.00,122570.00
2024,Chevrolet,Onix,Jizzax,Benzin (Turbo),8,14376.00,115008.00
2024,Chevrolet,Malibu-2,Jizzax,Benzin (Turbo),1,36194.00,36194.00
2024,BYD,Song Plus DM-i,Jizzax,Gibrid (PHEV),26,25669.00,667394.00
2024,BYD,Chazor (Destroyer 05),Jizzax,Gibrid (PHEV),17,19267.00,327539.00
2024,BYD,Song Plus EV,Jizzax,Elektromobil (EV),3,28290.00,84870.00
2024,BYD,Han,Jizzax,Elektromobil (EV),1,40186.00,40186.00
2024,Chery,Tiggo 7 Pro,Jizzax,Benzin (Turbo),5,27152.00,135760.00
2024,Chery,Arrizo 6 Pro,Jizzax,Benzin (Turbo),3,21215.00,63645.00
2024,Chery,Tiggo 8 Pro,Jizzax,Benzin (Turbo),1,33788.00,33788.00
2024,Haval,Jolion,Jizzax,Benzin (Turbo),4,23917.00,95668.00
2024,Haval,M6,Jizzax,Benzin,3,19740.00,59220.00
2024,Haval,H6,Jizzax,Benzin (Turbo),2,30182.00,60364.00
2024,Kia,Sonet,Jizzax,Benzin,6,18384.00,110304.00
2024,Kia,K5,Jizzax,Benzin,1,34260.00,34260.00
2024,Kia,Sportage,Jizzax,Benzin,1,36221.00,36221.00
2024,Zeekr,001,Jizzax,Elektromobil (EV),1,49981.00,49981.00
2024,Geely,Monjaro,Jizzax,Benzin (Turbo),2,37015.00,74030.00
2024,Jetour,Dashing,Jizzax,Benzin (Turbo),1,27434.00,27434.00
2024,Li Auto,L7/L9,Jizzax,Gibrid (EREV),1,59396.00,59396.00
2024,Chevrolet,Cobalt,Sirdaryo,Benzin,26,12286.00,319436.00
2024,Chevrolet,Damas,Sirdaryo,Benzin,25,8829.00,220725.00
2024,Chevrolet,Labo,Sirdaryo,Benzin,12,8675.00,104100.00
2024,Chevrolet,Lacetti/Gentra,Sirdaryo,Benzin,15,13778.00,206670.00
2024,Chevrolet,Tracker-2,Sirdaryo,Benzin (Turbo),5,17695.00,88475.00
2024,Chevrolet,Onix,Sirdaryo,Benzin (Turbo),4,14205.00,56820.00
2024,Chevrolet,Malibu-2,Sirdaryo,Benzin (Turbo),1,36053.00,36053.00
2024,BYD,Song Plus DM-i,Sirdaryo,Gibrid (PHEV),19,25500.00,484500.00
2024,BYD,Chazor (Destroyer 05),Sirdaryo,Gibrid (PHEV),12,19503.00,234036.00
2024,BYD,Song Plus EV,Sirdaryo,Elektromobil (EV),2,28796.00,57592.00
2024,BYD,Han,Sirdaryo,Elektromobil (EV),1,40705.00,40705.00
2024,Chery,Tiggo 7 Pro,Sirdaryo,Benzin (Turbo),4,27068.00,108272.00
2024,Chery,Arrizo 6 Pro,Sirdaryo,Benzin (Turbo),3,21373.00,64119.00
2024,Chery,Tiggo 8 Pro,Sirdaryo,Benzin (Turbo),1,34092.00,34092.00
2024,Haval,Jolion,Sirdaryo,Benzin (Turbo),3,23969.00,71907.00
2024,Haval,M6,Sirdaryo,Benzin,4,19865.00,79460.00
2024,Haval,H6,Sirdaryo,Benzin (Turbo),1,30309.00,30309.00
2024,Kia,Sonet,Sirdaryo,Benzin,2,18431.00,36862.00
2024,Kia,K5,Sirdaryo,Benzin,1,34607.00,34607.00
2024,Kia,Sportage,Sirdaryo,Benzin,1,36002.00,36002.00
2024,Zeekr,001,Sirdaryo,Elektromobil (EV),3,50016.00,150048.00
2024,Geely,Monjaro,Sirdaryo,Benzin (Turbo),1,37068.00,37068.00
2024,Jetour,Dashing,Sirdaryo,Benzin (Turbo),1,27451.00,27451.00
2024,Li Auto,L7/L9,Sirdaryo,Gibrid (EREV),1,59340.00,59340.00
2024,Chevrolet,Cobalt,Qoraqalpog‘iston Res.,Benzin,31,12178.00,377518.00
2024,Chevrolet,Damas,Qoraqalpog‘iston Res.,Benzin,24,9156.00,219744.00
2024,Chevrolet,Labo,Qoraqalpog‘iston Res.,Benzin,14,8407.00,117698.00
2024,Chevrolet,Lacetti/Gentra,Qoraqalpog‘iston Res.,Benzin,14,13586.00,190204.00
2024,Chevrolet,Tracker-2,Qoraqalpog‘iston Res.,Benzin (Turbo),5,17919.00,89595.00
2024,Chevrolet,Onix,Qoraqalpog‘iston Res.,Benzin (Turbo),5,14567.00,72835.00
2024,Chevrolet,Malibu-2,Qoraqalpog‘iston Res.,Benzin (Turbo),1,36238.00,36238.00
2024,BYD,Song Plus DM-i,Qoraqalpog‘iston Res.,Gibrid (PHEV),18,25123.00,452214.00
2024,BYD,Chazor (Destroyer 05),Qoraqalpog‘iston Res.,Gibrid (PHEV),12,19495.00,233940.00
2024,BYD,Song Plus EV,Qoraqalpog‘iston Res.,Elektromobil (EV),2,28468.00,56936.00
2024,BYD,Han,Qoraqalpog‘iston Res.,Elektromobil (EV),1,40118.00,40118.00
2024,Chery,Tiggo 7 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),3,27089.00,81267.00
2024,Chery,Arrizo 6 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),4,21028.00,84112.00
2024,Chery,Tiggo 8 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),1,34091.00,34091.00
2024,Haval,Jolion,Qoraqalpog‘iston Res.,Benzin (Turbo),1,23715.00,23715.00
2024,Haval,M6,Qoraqalpog‘iston Res.,Benzin,2,19818.00,39636.00
2024,Haval,H6,Qoraqalpog‘iston Res.,Benzin (Turbo),1,30132.00,30132.00
2024,Kia,Sonet,Qoraqalpog‘iston Res.,Benzin,3,18542.00,55626.00
2024,Kia,K5,Qoraqalpog‘iston Res.,Benzin,4,34352.00,137408.00
2024,Kia,Sportage,Qoraqalpog‘iston Res.,Benzin,2,36224.00,72448.00
2024,Zeekr,001,Qoraqalpog‘iston Res.,Elektromobil (EV),1,49810.00,49810.00
2024,Geely,Monjaro,Qoraqalpog‘iston Res.,Benzin (Turbo),2,36950.00,73900.00
2024,Jetour,Dashing,Qoraqalpog‘iston Res.,Benzin (Turbo),2,27624.00,55248.00
2024,Li Auto,L7/L9,Qoraqalpog‘iston Res.,Gibrid (EREV),1,59417.00,59417.00
2024,Chevrolet,Cobalt,Toshkent shahri,Benzin,648,11999.00,7775352.00
2024,Chevrolet,Damas,Toshkent shahri,Benzin,95,8923.00,847685.00
2024,Chevrolet,Labo,Toshkent shahri,Benzin,52,8328.00,433056.00
2024,Chevrolet,Lacetti/Gentra,Toshkent shahri,Benzin,261,13905.00,3629205.00
2024,Chevrolet,Tracker-2,Toshkent shahri,Benzin (Turbo),116,17715.00,2054940.00
2024,Chevrolet,Onix,Toshkent shahri,Benzin (Turbo),124,14344.00,1778656.00
2024,Chevrolet,Malibu-2,Toshkent shahri,Benzin (Turbo),32,36100.00,1155200.00
2024,BYD,Song Plus DM-i,Toshkent shahri,Gibrid (PHEV),803,25665.00,20608995.00
2024,BYD,Chazor (Destroyer 05),Toshkent shahri,Gibrid (PHEV),557,19575.00,10903275.00
2024,BYD,Song Plus EV,Toshkent shahri,Elektromobil (EV),121,28540.00,3453340.00
2024,BYD,Han,Toshkent shahri,Elektromobil (EV),53,40604.00,2152012.00
2024,Chery,Tiggo 7 Pro,Toshkent shahri,Benzin (Turbo),63,27205.00,1713915.00
2024,Chery,Arrizo 6 Pro,Toshkent shahri,Benzin (Turbo),53,21321.00,1130013.00
2024,Chery,Tiggo 8 Pro,Toshkent shahri,Benzin (Turbo),27,33874.00,914598.00
2024,Haval,Jolion,Toshkent shahri,Benzin (Turbo),55,24007.00,1320385.00
2024,Haval,M6,Toshkent shahri,Benzin,66,19901.00,1313466.00
2024,Haval,H6,Toshkent shahri,Benzin (Turbo),30,30106.00,903180.00
2024,Kia,Sonet,Toshkent shahri,Benzin,73,18466.00,1348018.00
2024,Kia,K5,Toshkent shahri,Benzin,28,34449.00,964572.00
2024,Kia,Sportage,Toshkent shahri,Benzin,25,36210.00,905250.00
2024,Zeekr,001,Toshkent shahri,Elektromobil (EV),29,49867.00,1446143.00
2024,Geely,Monjaro,Toshkent shahri,Benzin (Turbo),24,37175.00,892200.00
2024,Jetour,Dashing,Toshkent shahri,Benzin (Turbo),34,27608.00,938672.00
2024,Li Auto,L7/L9,Toshkent shahri,Gibrid (EREV),24,59252.00,1422048.00
2024,Chevrolet,Cobalt,Toshkent viloyati,Benzin,211,12143.00,2562173.00
2024,Chevrolet,Damas,Toshkent viloyati,Benzin,191,9203.00,1757773.00
2024,Chevrolet,Labo,Toshkent viloyati,Benzin,90,8363.00,752670.00
2024,Chevrolet,Lacetti/Gentra,Toshkent viloyati,Benzin,124,13944.00,1729056.00
2024,Chevrolet,Tracker-2,Toshkent viloyati,Benzin (Turbo),45,17781.00,800145.00
2024,Chevrolet,Onix,Toshkent viloyati,Benzin (Turbo),47,14546.00,683662.00
2024,Chevrolet,Malibu-2,Toshkent viloyati,Benzin (Turbo),7,36064.00,252448.00
2024,BYD,Song Plus DM-i,Toshkent viloyati,Gibrid (PHEV),136,25404.00,3454944.00
2024,BYD,Chazor (Destroyer 05),Toshkent viloyati,Gibrid (PHEV),105,19135.00,2009175.00
2024,BYD,Song Plus EV,Toshkent viloyati,Elektromobil (EV),16,28721.00,459536.00
2024,BYD,Han,Toshkent viloyati,Elektromobil (EV),6,40299.00,241794.00
2024,Chery,Tiggo 7 Pro,Toshkent viloyati,Benzin (Turbo),25,27157.00,678925.00
2024,Chery,Arrizo 6 Pro,Toshkent viloyati,Benzin (Turbo),22,21134.00,464948.00
2024,Chery,Tiggo 8 Pro,Toshkent viloyati,Benzin (Turbo),11,33761.00,371371.00
2024,Haval,Jolion,Toshkent viloyati,Benzin (Turbo),21,23951.00,502971.00
2024,Haval,M6,Toshkent viloyati,Benzin,23,20049.00,461127.00
2024,Haval,H6,Toshkent viloyati,Benzin (Turbo),13,30138.00,391794.00
2024,Kia,Sonet,Toshkent viloyati,Benzin,28,18436.00,516208.00
2024,Kia,K5,Toshkent viloyati,Benzin,11,34431.00,378741.00
2024,Kia,Sportage,Toshkent viloyati,Benzin,9,35964.00,323676.00
2024,Zeekr,001,Toshkent viloyati,Elektromobil (EV),5,49945.00,249725.00
2024,Geely,Monjaro,Toshkent viloyati,Benzin (Turbo),10,36952.00,369520.00
2024,Jetour,Dashing,Toshkent viloyati,Benzin (Turbo),12,27446.00,329352.00
2024,Li Auto,L7/L9,Toshkent viloyati,Gibrid (EREV),4,59161.00,236644.00
2024,Chevrolet,Cobalt,Samarqand,Benzin,259,12054.00,3121986.00
2024,Chevrolet,Damas,Samarqand,Benzin,182,9018.00,1641276.00
2024,Chevrolet,Labo,Samarqand,Benzin,88,8516.00,749408.00
2024,Chevrolet,Lacetti/Gentra,Samarqand,Benzin,142,13684.00,1943128.00
2024,Chevrolet,Tracker-2,Samarqand,Benzin (Turbo),39,17700.00,690300.00
2024,Chevrolet,Onix,Samarqand,Benzin (Turbo),39,14330.00,558870.00
2024,Chevrolet,Malibu-2,Samarqand,Benzin (Turbo),5,36172.00,180860.00
2024,BYD,Song Plus DM-i,Samarqand,Gibrid (PHEV),137,25348.00,3472676.00
2024,BYD,Chazor (Destroyer 05),Samarqand,Gibrid (PHEV),120,19162.00,2299440.00
2024,BYD,Song Plus EV,Samarqand,Elektromobil (EV),16,28326.00,453216.00
2024,BYD,Han,Samarqand,Elektromobil (EV),8,40858.00,326864.00
2024,Chery,Tiggo 7 Pro,Samarqand,Benzin (Turbo),22,27022.00,594484.00
2024,Chery,Arrizo 6 Pro,Samarqand,Benzin (Turbo),17,21298.00,362066.00
2024,Chery,Tiggo 8 Pro,Samarqand,Benzin (Turbo),10,34044.00,340440.00
2024,Haval,Jolion,Samarqand,Benzin (Turbo),21,23752.00,498792.00
2024,Haval,M6,Samarqand,Benzin,22,20024.00,440528.00
2024,Haval,H6,Samarqand,Benzin (Turbo),12,30324.00,363888.00
2024,Kia,Sonet,Samarqand,Benzin,21,18388.00,386148.00
2024,Kia,K5,Samarqand,Benzin,10,34275.00,342750.00
2024,Kia,Sportage,Samarqand,Benzin,8,36000.00,288000.00
2024,Zeekr,001,Samarqand,Elektromobil (EV),4,50002.00,200008.00
2024,Geely,Monjaro,Samarqand,Benzin (Turbo),8,37031.00,296248.00
2024,Jetour,Dashing,Samarqand,Benzin (Turbo),12,27647.00,331764.00
2024,Li Auto,L7/L9,Samarqand,Gibrid (EREV),3,59187.00,177561.00
2024,Chevrolet,Cobalt,Farg‘ona,Benzin,146,12024.00,1755504.00
2024,Chevrolet,Damas,Farg‘ona,Benzin,390,8921.00,3479190.00
2024,Chevrolet,Labo,Farg‘ona,Benzin,174,8496.00,1478304.00
2024,Chevrolet,Lacetti/Gentra,Farg‘ona,Benzin,107,13659.00,1461513.00
2024,Chevrolet,Tracker-2,Farg‘ona,Benzin (Turbo),38,17676.00,671688.00
2024,Chevrolet,Onix,Farg‘ona,Benzin (Turbo),37,14648.00,541976.00
2024,Chevrolet,Malibu-2,Farg‘ona,Benzin (Turbo),7,36196.00,253372.00
2024,BYD,Song Plus DM-i,Farg‘ona,Gibrid (PHEV),105,25080.00,2633400.00
2024,BYD,Chazor (Destroyer 05),Farg‘ona,Gibrid (PHEV),73,19611.00,1431603.00
2024,BYD,Song Plus EV,Farg‘ona,Elektromobil (EV),6,28300.00,169800.00
2024,BYD,Han,Farg‘ona,Elektromobil (EV),1,40691.00,40691.00
2024,Chery,Tiggo 7 Pro,Farg‘ona,Benzin (Turbo),20,27213.00,544260.00
2024,Chery,Arrizo 6 Pro,Farg‘ona,Benzin (Turbo),17,21242.00,361114.00
2024,Chery,Tiggo 8 Pro,Farg‘ona,Benzin (Turbo),5,33792.00,168960.00
2024,Haval,Jolion,Farg‘ona,Benzin (Turbo),15,23651.00,354765.00
2024,Haval,M6,Farg‘ona,Benzin,18,19971.00,359478.00
2024,Haval,H6,Farg‘ona,Benzin (Turbo),10,30362.00,303620.00
2024,Kia,Sonet,Farg‘ona,Benzin,22,18448.00,405856.00
2024,Kia,K5,Farg‘ona,Benzin,9,34251.00,308259.00
2024,Kia,Sportage,Farg‘ona,Benzin,7,36082.00,252574.00
2024,Zeekr,001,Farg‘ona,Elektromobil (EV),2,49701.00,99402.00
2024,Geely,Monjaro,Farg‘ona,Benzin (Turbo),7,37043.00,259301.00
2024,Jetour,Dashing,Farg‘ona,Benzin (Turbo),8,27629.00,221032.00
2024,Li Auto,L7/L9,Farg‘ona,Gibrid (EREV),1,59406.00,59406.00
2024,Chevrolet,Cobalt,Andijon,Benzin,167,12095.00,2019865.00
2024,Chevrolet,Damas,Andijon,Benzin,284,8841.00,2510844.00
2024,Chevrolet,Labo,Andijon,Benzin,166,8379.00,1390914.00
2024,Chevrolet,Lacetti/Gentra,Andijon,Benzin,92,13725.00,1262700.00
2024,Chevrolet,Tracker-2,Andijon,Benzin (Turbo),31,17483.00,541973.00
2024,Chevrolet,Onix,Andijon,Benzin (Turbo),33,14576.00,481008.00
2024,Chevrolet,Malibu-2,Andijon,Benzin (Turbo),3,36009.00,108027.00
2024,BYD,Song Plus DM-i,Andijon,Gibrid (PHEV),88,25056.00,2204928.00
2024,BYD,Chazor (Destroyer 05),Andijon,Gibrid (PHEV),63,19673.00,1239399.00
2024,BYD,Song Plus EV,Andijon,Elektromobil (EV),6,28560.00,171360.00
2024,BYD,Han,Andijon,Elektromobil (EV),2,40181.00,80362.00
2024,Chery,Tiggo 7 Pro,Andijon,Benzin (Turbo),19,27191.00,516629.00
2024,Chery,Arrizo 6 Pro,Andijon,Benzin (Turbo),15,21057.00,315855.00
2024,Chery,Tiggo 8 Pro,Andijon,Benzin (Turbo),8,33831.00,270648.00
2024,Haval,Jolion,Andijon,Benzin (Turbo),17,23741.00,403597.00
2024,Haval,M6,Andijon,Benzin,16,19779.00,316464.00
2024,Haval,H6,Andijon,Benzin (Turbo),8,30245.00,241960.00
2024,Kia,Sonet,Andijon,Benzin,21,18738.00,393498.00
2024,Kia,K5,Andijon,Benzin,8,34453.00,275624.00
2024,Kia,Sportage,Andijon,Benzin,6,35868.00,215208.00
2024,Zeekr,001,Andijon,Elektromobil (EV),1,49905.00,49905.00
2024,Geely,Monjaro,Andijon,Benzin (Turbo),8,37292.00,298336.00
2024,Jetour,Dashing,Andijon,Benzin (Turbo),7,27500.00,192500.00
2024,Li Auto,L7/L9,Andijon,Gibrid (EREV),2,59390.00,118780.00
2024,Chevrolet,Cobalt,Namangan,Benzin,140,12286.00,1720040.00
2024,Chevrolet,Damas,Namangan,Benzin,261,8981.00,2344041.00
2024,Chevrolet,Labo,Namangan,Benzin,144,8409.00,1210896.00
2024,Chevrolet,Lacetti/Gentra,Namangan,Benzin,71,13931.00,989101.00
2024,Chevrolet,Tracker-2,Namangan,Benzin (Turbo),29,17427.00,505383.00
2024,Chevrolet,Onix,Namangan,Benzin (Turbo),29,14220.00,412380.00
2024,Chevrolet,Malibu-2,Namangan,Benzin (Turbo),5,36010.00,180050.00
2024,BYD,Song Plus DM-i,Namangan,Gibrid (PHEV),90,25282.00,2275380.00
2024,BYD,Chazor (Destroyer 05),Namangan,Gibrid (PHEV),68,18990.00,1291320.00
2024,BYD,Song Plus EV,Namangan,Elektromobil (EV),3,28886.00,86658.00
2024,BYD,Han,Namangan,Elektromobil (EV),2,40476.00,80952.00
2024,Chery,Tiggo 7 Pro,Namangan,Benzin (Turbo),13,26832.00,348816.00
2024,Chery,Arrizo 6 Pro,Namangan,Benzin (Turbo),14,21052.00,294728.00
2024,Chery,Tiggo 8 Pro,Namangan,Benzin (Turbo),6,33917.00,203502.00
2024,Haval,Jolion,Namangan,Benzin (Turbo),15,23947.00,359205.00
2024,Haval,M6,Namangan,Benzin,17,19931.00,338827.00
2024,Haval,H6,Namangan,Benzin (Turbo),9,30368.00,273312.00
2024,Kia,Sonet,Namangan,Benzin,15,18703.00,280545.00
2024,Kia,K5,Namangan,Benzin,6,34353.00,206118.00
2024,Kia,Sportage,Namangan,Benzin,5,35885.00,179425.00
2024,Zeekr,001,Namangan,Elektromobil (EV),1,49733.00,49733.00
2024,Geely,Monjaro,Namangan,Benzin (Turbo),7,37154.00,260078.00
2024,Jetour,Dashing,Namangan,Benzin (Turbo),7,27457.00,192199.00
2024,Li Auto,L7/L9,Namangan,Gibrid (EREV),1,59472.00,59472.00
2024,Chevrolet,Cobalt,Buxoro,Benzin,173,12320.00,2131360.00
2024,Chevrolet,Damas,Buxoro,Benzin,113,9016.00,1018808.00
2024,Chevrolet,Labo,Buxoro,Benzin,55,8306.00,456830.00
2024,Chevrolet,Lacetti/Gentra,Buxoro,Benzin,89,13769.00,1225441.00
2024,Chevrolet,Tracker-2,Buxoro,Benzin (Turbo),20,17782.00,355640.00
2024,Chevrolet,Onix,Buxoro,Benzin (Turbo),25,14281.00,357025.00
2024,Chevrolet,Malibu-2,Buxoro,Benzin (Turbo),2,36068.00,72136.00
2024,BYD,Song Plus DM-i,Buxoro,Gibrid (PHEV),97,25508.00,2474276.00
2024,BYD,Chazor (Destroyer 05),Buxoro,Gibrid (PHEV),72,19457.00,1400904.00
2024,BYD,Song Plus EV,Buxoro,Elektromobil (EV),9,28643.00,257787.00
2024,BYD,Han,Buxoro,Elektromobil (EV),3,40768.00,122304.00
2024,Chery,Tiggo 7 Pro,Buxoro,Benzin (Turbo),12,27111.00,325332.00
2024,Chery,Arrizo 6 Pro,Buxoro,Benzin (Turbo),13,21160.00,275080.00
2024,Chery,Tiggo 8 Pro,Buxoro,Benzin (Turbo),6,33826.00,202956.00
2024,Haval,Jolion,Buxoro,Benzin (Turbo),11,23891.00,262801.00
2024,Haval,M6,Buxoro,Benzin,10,19844.00,198440.00
2024,Haval,H6,Buxoro,Benzin (Turbo),5,30048.00,150240.00
2024,Kia,Sonet,Buxoro,Benzin,16,18503.00,296048.00
2024,Kia,K5,Buxoro,Benzin,5,34635.00,173175.00
2024,Kia,Sportage,Buxoro,Benzin,4,36208.00,144832.00
2024,Zeekr,001,Buxoro,Elektromobil (EV),3,49892.00,149676.00
2024,Geely,Monjaro,Buxoro,Benzin (Turbo),6,37146.00,222876.00
2024,Jetour,Dashing,Buxoro,Benzin (Turbo),5,27509.00,137545.00
2024,Li Auto,L7/L9,Buxoro,Gibrid (EREV),1,59405.00,59405.00
2024,Chevrolet,Cobalt,Qashqadaryo,Benzin,103,12088.00,1245064.00
2024,Chevrolet,Damas,Qashqadaryo,Benzin,90,9207.00,828630.00
2024,Chevrolet,Labo,Qashqadaryo,Benzin,42,8383.00,352086.00
2024,Chevrolet,Lacetti/Gentra,Qashqadaryo,Benzin,55,13668.00,751740.00
2024,Chevrolet,Tracker-2,Qashqadaryo,Benzin (Turbo),17,17870.00,303790.00
2024,Chevrolet,Onix,Qashqadaryo,Benzin (Turbo),24,14365.00,344760.00
2024,Chevrolet,Malibu-2,Qashqadaryo,Benzin (Turbo),2,36108.00,72216.00
2024,BYD,Song Plus DM-i,Qashqadaryo,Gibrid (PHEV),57,25125.00,1432125.00
2024,BYD,Chazor (Destroyer 05),Qashqadaryo,Gibrid (PHEV),41,19661.00,806101.00
2024,BYD,Song Plus EV,Qashqadaryo,Elektromobil (EV),10,28250.00,282500.00
2024,BYD,Han,Qashqadaryo,Elektromobil (EV),2,40576.00,81152.00
2024,Chery,Tiggo 7 Pro,Qashqadaryo,Benzin (Turbo),12,27152.00,325824.00
2024,Chery,Arrizo 6 Pro,Qashqadaryo,Benzin (Turbo),7,21132.00,147924.00
2024,Chery,Tiggo 8 Pro,Qashqadaryo,Benzin (Turbo),4,34042.00,136168.00
2024,Haval,Jolion,Qashqadaryo,Benzin (Turbo),11,23778.00,261558.00
2024,Haval,M6,Qashqadaryo,Benzin,10,19818.00,198180.00
2024,Haval,H6,Qashqadaryo,Benzin (Turbo),5,30302.00,151510.00
2024,Kia,Sonet,Qashqadaryo,Benzin,11,18522.00,203742.00
2024,Kia,K5,Qashqadaryo,Benzin,4,34605.00,138420.00
2024,Kia,Sportage,Qashqadaryo,Benzin,3,35978.00,107934.00
2024,Zeekr,001,Qashqadaryo,Elektromobil (EV),1,49762.00,49762.00
2024,Geely,Monjaro,Qashqadaryo,Benzin (Turbo),5,37215.00,186075.00
2024,Jetour,Dashing,Qashqadaryo,Benzin (Turbo),4,27519.00,110076.00
2024,Li Auto,L7/L9,Qashqadaryo,Gibrid (EREV),1,59223.00,59223.00
2024,Chevrolet,Cobalt,Xorazm,Benzin,75,12311.00,923325.00
2024,Chevrolet,Damas,Xorazm,Benzin,140,8975.00,1256500.00
2024,Chevrolet,Labo,Xorazm,Benzin,79,8308.00,656332.00
2024,Chevrolet,Lacetti/Gentra,Xorazm,Benzin,47,13774.00,647378.00
2024,Chevrolet,Tracker-2,Xorazm,Benzin (Turbo),16,17673.00,282768.00
2024,Chevrolet,Onix,Xorazm,Benzin (Turbo),18,14551.00,261918.00
2024,Chevrolet,Malibu-2,Xorazm,Benzin (Turbo),1,36232.00,36232.00
2024,BYD,Song Plus DM-i,Xorazm,Gibrid (PHEV),52,25498.00,1325896.00
2024,BYD,Chazor (Destroyer 05),Xorazm,Gibrid (PHEV),34,19475.00,662150.00
2024,BYD,Song Plus EV,Xorazm,Elektromobil (EV),2,28475.00,56950.00
2024,BYD,Han,Xorazm,Elektromobil (EV),1,40458.00,40458.00
2024,Chery,Tiggo 7 Pro,Xorazm,Benzin (Turbo),9,26997.00,242973.00
2024,Chery,Arrizo 6 Pro,Xorazm,Benzin (Turbo),6,21230.00,127380.00
2024,Chery,Tiggo 8 Pro,Xorazm,Benzin (Turbo),3,33923.00,101769.00
2024,Haval,Jolion,Xorazm,Benzin (Turbo),8,23864.00,190912.00
2024,Haval,M6,Xorazm,Benzin,7,19885.00,139195.00
2024,Haval,H6,Xorazm,Benzin (Turbo),4,30225.00,120900.00
2024,Kia,Sonet,Xorazm,Benzin,8,18510.00,148080.00
2024,Kia,K5,Xorazm,Benzin,3,34364.00,103092.00
2024,Kia,Sportage,Xorazm,Benzin,1,36059.00,36059.00
2024,Zeekr,001,Xorazm,Elektromobil (EV),1,49996.00,49996.00
2024,Geely,Monjaro,Xorazm,Benzin (Turbo),6,37029.00,222174.00
2024,Jetour,Dashing,Xorazm,Benzin (Turbo),4,27417.00,109668.00
2024,Li Auto,L7/L9,Xorazm,Gibrid (EREV),1,59548.00,59548.00
2024,Chevrolet,Cobalt,Surxondaryo,Benzin,88,12137.00,1068056.00
2024,Chevrolet,Damas,Surxondaryo,Benzin,72,8834.00,636048.00
2024,Chevrolet,Labo,Surxondaryo,Benzin,41,8448.00,346368.00
2024,Chevrolet,Lacetti/Gentra,Surxondaryo,Benzin,44,13902.00,611688.00
