Yil,Chorak,Davr,Viloyat,Brend,Model,Kuzov_Turi,Dvigatel_Turi,Ishlab_Chiqarish,Narx_Segmenti,Ortacha_Narx_USD,Sotilgan_Soni,Umumiy_Tushum_USD
2024,Q2,2024-Q2,Surxondaryo,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27041,10,270410
2024,Q2,2024-Q2,Surxondaryo,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21331,6,127986
2024,Q2,2024-Q2,Surxondaryo,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),33924,3,101772
2024,Q2,2024-Q2,Surxondaryo,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23786,8,190288
2024,Q2,2024-Q2,Surxondaryo,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),20111,8,160888
2024,Q2,2024-Q2,Surxondaryo,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30024,4,120096
2024,Q2,2024-Q2,Surxondaryo,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18641,10,186410
2024,Q2,2024-Q2,Surxondaryo,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34457,4,137828
2024,Q2,2024-Q2,Surxondaryo,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),36008,2,72016
2024,Q2,2024-Q2,Surxondaryo,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49765,2,99530
2024,Q2,2024-Q2,Surxondaryo,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),37162,4,148648
2024,Q2,2024-Q2,Surxondaryo,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27670,3,83010
2024,Q2,2024-Q2,Surxondaryo,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59175,1,59175
2024,Q2,2024-Q2,Navoiy,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12018,57,685026
2024,Q2,2024-Q2,Navoiy,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8960,51,456960
2024,Q2,2024-Q2,Navoiy,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8568,28,239904
2024,Q2,2024-Q2,Navoiy,Chevrolet,Lacetti/Gentra,C-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),13732,36,494352
2024,Q2,2024-Q2,Navoiy,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17555,11,193105
2024,Q2,2024-Q2,Navoiy,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14512,11,159632
2024,Q2,2024-Q2,Navoiy,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),36020,4,144080
2024,Q2,2024-Q2,Navoiy,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),Yuqori-o‘rta ($25k-$40k),25258,38,959804
2024,Q2,2024-Q2,Navoiy,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),19365,28,542220
2024,Q2,2024-Q2,Navoiy,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28869,4,115476
2024,Q2,2024-Q2,Navoiy,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40152,2,80304
2024,Q2,2024-Q2,Navoiy,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27018,6,162108
2024,Q2,2024-Q2,Navoiy,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21325,6,127950
2024,Q2,2024-Q2,Navoiy,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),33839,3,101517
2024,Q2,2024-Q2,Navoiy,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23845,4,95380
2024,Q2,2024-Q2,Navoiy,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),20057,6,120342
2024,Q2,2024-Q2,Navoiy,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30262,2,60524
2024,Q2,2024-Q2,Navoiy,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18571,7,129997
2024,Q2,2024-Q2,Navoiy,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34261,3,102783
2024,Q2,2024-Q2,Navoiy,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),36130,1,36130
2024,Q2,2024-Q2,Navoiy,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49847,1,49847
2024,Q2,2024-Q2,Navoiy,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),37172,2,74344
2024,Q2,2024-Q2,Navoiy,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27642,3,82926
2024,Q2,2024-Q2,Navoiy,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59312,1,59312
2024,Q2,2024-Q2,Jizzax,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12306,43,529158
2024,Q2,2024-Q2,Jizzax,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),9068,31,281108
2024,Q2,2024-Q2,Jizzax,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8334,15,125010
2024,Q2,2024-Q2,Jizzax,Chevrolet,Lacetti/Gentra,C-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),13836,21,290556
2024,Q2,2024-Q2,Jizzax,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17490,6,104940
2024,Q2,2024-Q2,Jizzax,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14620,10,146200
2024,Q2,2024-Q2,Jizzax,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),35961,1,35961
2024,Q2,2024-Q2,Jizzax,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),Yuqori-o‘rta ($25k-$40k),25442,25,636050
2024,Q2,2024-Q2,Jizzax,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),19537,18,351666
2024,Q2,2024-Q2,Jizzax,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28855,3,86565
2024,Q2,2024-Q2,Jizzax,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40847,1,40847
2024,Q2,2024-Q2,Jizzax,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),26853,3,80559
2024,Q2,2024-Q2,Jizzax,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21337,4,85348
2024,Q2,2024-Q2,Jizzax,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34085,1,34085
2024,Q2,2024-Q2,Jizzax,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23876,5,119380
2024,Q2,2024-Q2,Jizzax,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),20047,3,60141
2024,Q2,2024-Q2,Jizzax,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30357,1,30357
2024,Q2,2024-Q2,Jizzax,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18704,5,93520
2024,Q2,2024-Q2,Jizzax,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34349,3,103047
2024,Q2,2024-Q2,Jizzax,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),35926,1,35926
2024,Q2,2024-Q2,Jizzax,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49720,1,49720
2024,Q2,2024-Q2,Jizzax,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),37064,1,37064
2024,Q2,2024-Q2,Jizzax,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27723,2,55446
2024,Q2,2024-Q2,Jizzax,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59289,2,118578
2024,Q2,2024-Q2,Sirdaryo,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12203,34,414902
2024,Q2,2024-Q2,Sirdaryo,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),9115,28,255220
2024,Q2,2024-Q2,Sirdaryo,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8473,11,93203
2024,Q2,2024-Q2,Sirdaryo,Chevrolet,Lacetti/Gentra,C-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),13702,19,260338
2024,Q2,2024-Q2,Sirdaryo,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17643,5,88215
2024,Q2,2024-Q2,Sirdaryo,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14553,6,87318
2024,Q2,2024-Q2,Sirdaryo,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),36162,1,36162
2024,Q2,2024-Q2,Sirdaryo,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),Yuqori-o‘rta ($25k-$40k),25592,16,409472
2024,Q2,2024-Q2,Sirdaryo,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),18994,13,246922
2024,Q2,2024-Q2,Sirdaryo,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28414,4,113656
2024,Q2,2024-Q2,Sirdaryo,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40094,1,40094
2024,Q2,2024-Q2,Sirdaryo,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27040,2,54080
2024,Q2,2024-Q2,Sirdaryo,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21371,2,42742
2024,Q2,2024-Q2,Sirdaryo,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34025,3,102075
2024,Q2,2024-Q2,Sirdaryo,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23983,3,71949
2024,Q2,2024-Q2,Sirdaryo,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),19736,3,59208
2024,Q2,2024-Q2,Sirdaryo,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30158,1,30158
2024,Q2,2024-Q2,Sirdaryo,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18495,2,36990
2024,Q2,2024-Q2,Sirdaryo,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34586,1,34586
2024,Q2,2024-Q2,Sirdaryo,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),35882,1,35882
2024,Q2,2024-Q2,Sirdaryo,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),50018,1,50018
2024,Q2,2024-Q2,Sirdaryo,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),37236,2,74472
2024,Q2,2024-Q2,Sirdaryo,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27501,1,27501
2024,Q2,2024-Q2,Sirdaryo,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59317,1,59317
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12360,32,395520
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),9153,27,247131
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8569,14,119966
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chevrolet,Lacetti/Gentra,C-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),13747,18,247446
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17393,5,86965
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14435,6,86610
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),36038,1,36038
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),Yuqori-o‘rta ($25k-$40k),25573,18,460314
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),19035,11,209385
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28724,2,57448
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40285,1,40285
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27049,4,108196
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21236,2,42472
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34028,1,34028
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23910,1,23910
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),20032,2,40064
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30072,1,30072
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18524,2,37048
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34439,1,34439
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),36198,1,36198
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49861,1,49861
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),37031,1,37031
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27366,1,27366
2024,Q2,2024-Q2,Qoraqalpog‘iston Res.,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59389,1,59389
2024,Q3,2024-Q3,Toshkent shahri,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12212,584,7131808
2024,Q3,2024-Q3,Toshkent shahri,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),9176,103,945128
2024,Q3,2024-Q3,Toshkent shahri,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8519,55,468545
2024,Q3,2024-Q3,Toshkent shahri,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17749,103,1828147
2024,Q3,2024-Q3,Toshkent shahri,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14569,127,1850263
2024,Q3,2024-Q3,Toshkent shahri,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),36205,34,1230970
2024,Q3,2024-Q3,Toshkent shahri,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),Yuqori-o‘rta ($25k-$40k),25420,860,21861200
2024,Q3,2024-Q3,Toshkent shahri,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),19223,549,10553427
2024,Q3,2024-Q3,Toshkent shahri,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28292,106,2998952
2024,Q3,2024-Q3,Toshkent shahri,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40313,50,2015650
2024,Q3,2024-Q3,Toshkent shahri,BYD,Seagull,A-Hatchback,Elektromobil (EV),Import (Xitoy),Byudjet (<$15k),11894,397,4721918
2024,Q3,2024-Q3,Toshkent shahri,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27165,67,1820055
2024,Q3,2024-Q3,Toshkent shahri,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21323,50,1066150
2024,Q3,2024-Q3,Toshkent shahri,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),33866,26,880516
2024,Q3,2024-Q3,Toshkent shahri,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23855,65,1550575
2024,Q3,2024-Q3,Toshkent shahri,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),19967,68,1357756
2024,Q3,2024-Q3,Toshkent shahri,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30319,31,939889
2024,Q3,2024-Q3,Toshkent shahri,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18611,77,1433047
2024,Q3,2024-Q3,Toshkent shahri,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34470,30,1034100
2024,Q3,2024-Q3,Toshkent shahri,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),36218,22,796796
2024,Q3,2024-Q3,Toshkent shahri,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49877,31,1546187
2024,Q3,2024-Q3,Toshkent shahri,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),37248,24,893952
2024,Q3,2024-Q3,Toshkent shahri,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27542,34,936428
2024,Q3,2024-Q3,Toshkent shahri,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59359,25,1483975
2024,Q3,2024-Q3,Toshkent viloyati,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12100,214,2589400
2024,Q3,2024-Q3,Toshkent viloyati,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8815,169,1489735
2024,Q3,2024-Q3,Toshkent viloyati,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8434,105,885570
2024,Q3,2024-Q3,Toshkent viloyati,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17626,40,705040
2024,Q3,2024-Q3,Toshkent viloyati,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14666,43,630638
2024,Q3,2024-Q3,Toshkent viloyati,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),36127,7,252889
2024,Q3,2024-Q3,Toshkent viloyati,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),Yuqori-o‘rta ($25k-$40k),25468,131,3336308
2024,Q3,2024-Q3,Toshkent viloyati,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),19217,105,2017785
2024,Q3,2024-Q3,Toshkent viloyati,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28538,17,485146
2024,Q3,2024-Q3,Toshkent viloyati,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40833,8,326664
2024,Q3,2024-Q3,Toshkent viloyati,BYD,Seagull,A-Hatchback,Elektromobil (EV),Import (Xitoy),Byudjet (<$15k),12155,59,717145
2024,Q3,2024-Q3,Toshkent viloyati,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27071,27,730917
2024,Q3,2024-Q3,Toshkent viloyati,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21151,20,423020
2024,Q3,2024-Q3,Toshkent viloyati,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34021,11,374231
2024,Q3,2024-Q3,Toshkent viloyati,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23951,22,526922
2024,Q3,2024-Q3,Toshkent viloyati,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),19765,24,474360
2024,Q3,2024-Q3,Toshkent viloyati,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30357,12,364284
2024,Q3,2024-Q3,Toshkent viloyati,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18645,34,633930
2024,Q3,2024-Q3,Toshkent viloyati,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34632,13,450216
2024,Q3,2024-Q3,Toshkent viloyati,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),36112,7,252784
2024,Q3,2024-Q3,Toshkent viloyati,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49993,4,199972
2024,Q3,2024-Q3,Toshkent viloyati,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),37120,10,371200
